Input,Operator,Iteration,RMSE,Complexity,Equation
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",134,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",135,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",136,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",137,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,20.533163841912252,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 - 1*(-34.427197))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",138,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,20.533163841912252,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 - 1*(-34.427197))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",139,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,20.533163841912252,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 - 1*(-34.427197))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",140,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,20.533163841912252,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 - 1*(-34.427197))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",141,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,20.533163841912252,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 - 1*(-34.427197))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",142,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,62.28065279431244,1,PySRFunction(X=>-0.462074800000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,20.533163841912252,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 - 1*(-34.427197))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",143,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
